,portfolio_value,return,weight_AAPL,weight_AGG,weight_AMZN,weight_GLD,weight_GOOGL,weight_META,weight_MSFT,weight_SPY,weight_TLT,weight_XLE,weight_XLF,weight_XLK,weight_XLP,weight_XLV,cumulative_return,drawdown,position_change,transaction_cost,rolling_volatility,rolling_return,rolling_sharpe,year,month,rolling_var95,rolling_cvar95
2023-06-22,0.9457555122543713,-0.02465426889579403,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.05424448774562873,-0.05424448774562873,0.0,0.0,,,,2023,6,,
2023-06-23,0.9477983824851051,0.002160040522380058,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.05220161751489494,-0.05220161751489494,0.0,0.0,,,,2023,6,,
2023-06-26,0.9347586569232086,-0.013757910757039471,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.06524134307679141,-0.06524134307679141,0.0,0.0,,,,2023,6,,
2023-06-27,0.941090230627507,0.0067734849604270675,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.05890976937249304,-0.05890976937249304,0.0,0.0,,,,2023,6,,
2023-06-28,0.9475198959140604,0.006832145396160616,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.052480104085939616,-0.052480104085939616,0.0,0.0,,,,2023,6,,
2023-06-29,0.9396609597769247,-0.008294217536777171,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.060339040223075346,-0.060339040223075346,0.0,0.0,,,,2023,6,,
2023-06-30,0.9504551409775102,0.01148731474717013,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.04954485902248984,-0.04954485902248984,0.0,0.0,,,,2023,6,,
2023-07-03,0.9585377967798294,0.008503984516309293,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.04146220322017058,-0.04146220322017058,0.0,0.0,,,,2023,7,,
2023-07-05,0.9693022786563857,0.011230106848910015,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.03069772134361426,-0.03069772134361426,0.0,0.0,,,,2023,7,,
2023-07-06,0.948463117319234,-0.021499135817609205,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.05153688268076595,-0.05153688268076595,0.0,0.0,,,,2023,7,,
2023-07-07,0.9476438463470912,-0.0008637879082303845,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.0523561536529088,-0.0523561536529088,0.0,0.0,,,,2023,7,,
2023-07-10,0.9518509297812549,0.00443951960473421,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.04814907021874515,-0.04814907021874515,0.0,0.0,,,,2023,7,,
2023-07-11,0.975574913721199,0.02492405396441244,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.024425086278801023,-0.024425086278801023,0.0,0.0,,,,2023,7,,
2023-07-12,1.0115183410722708,0.03684332883670671,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.011518341072270788,0.0,0.0,0.0,,,,2023,7,,
2023-07-13,1.036425645663992,0.024623680639658918,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.03642564566399198,0.0,0.0,0.0,,,,2023,7,,
2023-07-14,1.0110352501571094,-0.024498038632203234,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.011035250157109378,-0.024498038632203182,0.0,0.0,,,,2023,7,,
2023-07-17,1.0087064731349595,-0.0023033588806997685,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.008706473134959536,-0.026744969738059694,0.0,0.0,,,,2023,7,,
2023-07-18,1.0368957566303239,0.02794597263538412,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.03689575663032385,0.0,0.0,0.0,,,,2023,7,,
2023-07-19,1.0349119964527551,-0.0019131722402023765,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.03491199645275511,-0.0019131722402023414,0.0,0.0,,,,2023,7,,
2023-07-20,1.0196224012060642,-0.014773811975411721,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.019622401206064177,-0.016658719368660705,0.0,0.0,,,,2023,7,,
2023-07-21,1.0089281457720185,-0.010488446920542294,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.008928145772018503,-0.026972442195340583,0.0,0.0,,,,2023,7,,
2023-07-24,1.0239600774088389,0.014898911978828977,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.023960077408838876,-0.012475390258634098,0.0,0.0,,,,2023,7,,
2023-07-25,1.031396927766654,0.00726283233291114,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.031396927766653926,-0.005303164593459107,0.0,0.0,,,,2023,7,,
2023-07-26,1.0594422890397546,0.027191627702274568,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.05944228903975457,0.0,0.0,0.0,,,,2023,7,,
2023-07-27,1.0433348452490465,-0.015203701001313963,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.043334845249046516,-0.015203701001313944,0.0,0.0,,,,2023,7,,
2023-07-28,1.0738498295382528,0.029247546392378254,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.07384982953825281,0.0,0.0,0.0,,,,2023,7,,
2023-07-31,1.0695953352640644,-0.003961908040734041,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.06959533526406436,-0.003961908040734007,0.0,0.0,,,,2023,7,,
2023-08-01,1.0617654807010226,-0.007320389594919763,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.06176548070102261,-0.01125329492525633,0.0,0.0,,,,2023,8,,
2023-08-02,1.036206723308204,-0.02407194230494636,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.03620672330820396,-0.03505434856402138,0.0,0.0,,,,2023,8,,
2023-08-03,1.028035217148353,-0.007885980640776391,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.02803521714835311,-0.04266389129064688,0.0,0.0,,,,2023,8,,
2023-08-04,1.0230520079770582,-0.004847313679698373,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.023052007977058198,-0.04730439970646295,0.0,0.0,,,,2023,8,,
2023-08-07,1.0462341277603258,0.022659766661430103,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.04623412776032576,-0.025716539704440412,0.0,0.0,,,,2023,8,,
2023-08-08,1.0366413581202645,-0.00916885559888636,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.03664135812026448,-0.03464960406427376,0.0,0.0,,,,2023,8,,
2023-08-09,1.0322744882990347,-0.004212517460376319,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.032274488299034676,-0.03871615946253417,0.0,0.0,,,,2023,8,,
2023-08-10,1.0223021861750548,-0.009660513978614449,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.02230218617505475,-0.048002655441462566,0.0,0.0,,,,2023,8,,
2023-08-11,1.0200573262441923,-0.002195886853437745,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.02005732624419232,-0.05009313389488627,0.0,0.0,,,,2023,8,,
2023-08-14,1.0129560804446511,-0.006961614427776985,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.01295608044465113,-0.05670601923900805,0.0,0.0,,,,2023,8,,
2023-08-15,0.988637262799927,-0.02400777103193752,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.01136273720007297,-0.07935240514492285,0.0,0.0,,,,2023,8,,
2023-08-16,0.976406646783994,-0.012371186557640579,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.023593353216005974,-0.09074190829471808,0.0,0.0,,,,2023,8,,
2023-08-17,0.97256704845017,-0.00393237627628884,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.027432951549830054,-0.09431745324356357,0.0,0.0,,,,2023,8,,
2023-08-18,0.9702360410440612,-0.0023967575395683616,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.029763958955938752,-0.09648815471595754,0.0,0.0,,,,2023,8,,
2023-08-21,0.9646244206052764,-0.005783768280496204,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.03537557939472358,-0.10171385786776395,0.0,0.0,,,,2023,8,,
2023-08-22,0.958532593587335,-0.006315232009281857,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.041467406412665,-0.10738674326605177,0.0,0.0,,,,2023,8,,
2023-08-23,0.9891261308678972,0.0319170547618679,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.010873869132102754,-0.07889715706970508,0.0,0.0,,,,2023,8,,
2023-08-24,0.980096124091601,-0.009129277343399078,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.019903875908399038,-0.0873061603846091,0.0,0.0,,,,2023,8,,
2023-08-25,0.9774556751678374,-0.0026940713863253807,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.02254432483216262,-0.08976502274239237,0.0,0.0,,,,2023,8,,
2023-08-28,0.9925042479832916,0.015395657519580386,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.007495752016708379,-0.0757513567701912,0.0,0.0,,,,2023,8,,
2023-08-29,1.016584730828597,0.024262347384643723,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.016584730828596905,-0.053326915118363856,0.0,0.0,,,,2023,8,,
2023-08-30,1.0110521838049848,-0.005442288139723028,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.01105218380498485,-0.058478982820410245,0.0,0.0,,,,2023,8,,
2023-08-31,1.0031494112466839,-0.007816384440771151,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.0031494112466838864,-0.0658382730497518,0.0,0.0,,,,2023,8,,
2023-09-01,0.9984106469380643,-0.004723886846258019,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.0015893530619357499,-0.07025114734396971,0.0,0.0,,,,2023,9,,
2023-09-05,0.996309476657902,-0.002104515097676618,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.003690523342097962,-0.07220781784143182,0.0,0.0,,,,2023,9,,
2023-09-06,1.0121728900350069,0.01592217453387912,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.012172890035006878,-0.057435348785934565,0.0,0.0,,,,2023,9,,
2023-09-07,1.0198127258865846,0.007547955420257768,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.01981272588658456,-0.050320912817860004,0.0,0.0,,,,2023,9,,
2023-09-08,1.0319269368180672,0.011878858366815459,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.03192693681806724,-0.039039809447296826,0.0,0.0,,,,2023,9,,
2023-09-11,1.0293219765193697,-0.002524365055078248,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.02932197651936974,-0.04146562377164943,0.0,0.0,,,,2023,9,,
2023-09-12,1.0365915175144458,0.0070624558310294905,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.03659151751444578,-0.03469601707701329,0.0,0.0,,,,2023,9,,
2023-09-13,1.0421978998832795,0.005408477953086743,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.04219789988327949,-0.029475191767347402,0.0,0.0,,,,2023,9,,
2023-09-14,1.0643718061172025,0.021276099516614133,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.0643718061172025,-0.00882620936404654,0.0,0.0,,,,2023,9,,
2023-09-15,1.044262979856561,-0.01889267091167879,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.044262979856561024,-0.02755212960681281,0.0,0.0,,,,2023,9,,
2023-09-18,1.0513923898788142,0.006827217051429413,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.051392389878814226,-0.020913016924438223,0.0,0.0,,,,2023,9,,
2023-09-19,1.0471706303029813,-0.004015398643240631,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.0471706303029813,-0.02484444146789441,0.0,0.0,,,,2023,9,,
2023-09-20,1.0298686933494636,-0.01652255750193421,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.029868693349463626,-0.04095650525707187,0.0,0.0,,,,2023,9,,
2023-09-21,1.003441690021315,-0.02566055604836337,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.0034416900213150026,-0.06556609460674102,0.0,0.0,,,,2023,9,,
2023-09-22,1.0036248885259762,0.0001825701547812919,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.0036248885259762,-0.06539549486400048,0.0,0.0,,,,2023,9,,
2023-09-25,0.9872955852213025,-0.01627032518958016,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.012704414778697548,-0.08060181408620982,0.0,0.0,,,,2023,9,,
2023-09-26,0.9847808249993699,-0.0025471198894998492,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.01521917500063008,-0.08294363149192087,0.0,0.0,,,,2023,9,,
2023-09-27,0.9927516834668352,0.008094043126266603,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.0072483165331648225,-0.07552093769599909,0.0,0.0,,,,2023,9,,
2023-09-28,1.0094082823826265,0.016778212712391438,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.009408282382626476,-0.06000983134051034,0.0,0.0,,,,2023,9,,
2023-09-29,0.9809819382565526,-0.028161393781093058,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.019018061743447445,-0.0864812646304863,0.0,0.0,,,,2023,9,,
2023-10-02,0.9629735286002519,-0.018357534378569795,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.03702647139974813,-0.10325121622049975,0.0,0.0,,,,2023,10,,
2023-10-03,0.9408874206471018,-0.02293532199712045,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.059112579352898154,-0.1238184383270087,0.0,0.0,,,,2023,10,,
2023-10-04,0.9500694996019979,0.009758956016843179,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.049930500398002065,-0.11526782100387302,0.0,0.0,,,,2023,10,,
2023-10-05,0.9362850701878732,-0.014508864267192334,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.06371492981212679,-0.12810428010174513,0.0,0.0,,,,2023,10,,
2023-10-06,0.9469400105179896,0.01138001733593641,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.053059989482010406,-0.11818209169417428,0.0,0.0,,,,2023,10,,
2023-10-09,0.9837805120764792,0.03890478926784113,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.016219487923520792,-0.08387515179892771,0.0,0.0,,,,2023,10,,
2023-10-10,0.9882743443508258,0.0045679216239620235,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.01172565564917416,-0.07969036529458107,0.0,0.0,,,,2023,10,,
2023-10-11,1.0027792407793068,0.014676993803789173,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.002779240779306802,-0.06618298648844208,0.0,0.0,,,,2023,10,,
2023-10-12,0.9673414033032345,-0.03533962016259118,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.03265859669676552,-0.09918372504730585,0.0,0.0,,,,2023,10,,
2023-10-13,0.9938962762712343,0.027451397073795736,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.006103723728765664,-0.07445505979304191,0.0,0.0,,,,2023,10,,
2023-10-16,1.002674022544859,0.008831652238959764,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.002674022544858934,-0.06628096874960526,0.0,0.0,,,,2023,10,,
2023-10-17,1.0177592684232124,0.015045015168604792,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.017759268423212404,-0.052233151761228024,0.0,0.0,,,,2023,10,,
2023-10-18,1.0156818837185733,-0.0020411356291135663,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.015681883718573264,-0.05416767244326082,0.0,0.0,,,,2023,10,,
2023-10-19,1.0000396055412313,-0.015400765168787967,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,3.960554123128013e-05,-0.06873421400901032,0.0,0.0,,,,2023,10,,
2023-10-20,0.9926795667872447,-0.0073597472672127795,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.0073204332127553284,-0.07558809483250627,0.0,0.0,,,,2023,10,,
2023-10-23,0.9974052777424892,0.00476056031911587,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.0025947222575107842,-0.07118737619824754,0.0,0.0,,,,2023,10,,
2023-10-24,1.0026398394936298,0.0052481793188305925,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.002639839493629781,-0.06631280099494245,0.0,0.0,,,,2023,10,,
2023-10-25,0.9793448646407842,-0.023233641767726354,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.020655135359215815,-0.08800575489973773,0.0,0.0,,,,2023,10,,
2023-10-26,0.9646457376407153,-0.01500914287783639,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.03535426235928474,-0.10169400682821216,0.0,0.0,,,,2023,10,,
2023-10-27,0.9320939886483713,-0.03374477046045676,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.06790601135162866,-0.13200713637104677,0.0,0.0,,,,2023,10,,
2023-10-30,0.9433115373785417,0.012034782829612345,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.056688462621458324,-0.12156103075961897,0.0,0.0,,,,2023,10,,
2023-10-31,0.9392590409783567,-0.004296031840601566,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.06074095902164334,-0.12533483254150085,0.0,0.0,,,,2023,10,,
2023-11-01,0.958639758802059,0.02063404979686423,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.04136024119794102,-0.10728694792057962,0.0,0.0,,,,2023,11,,
2023-11-02,0.9848880929539954,0.027380811103366876,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.015111907046004625,-0.08284374047208286,0.0,0.0,,,,2023,11,,
2023-11-03,1.0059688234499096,0.021404188604500662,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,0.005968823449909566,-0.06321275491334906,0.0,0.0,,,,2023,11,,
2023-11-06,0.9876060510838784,-0.01825381854584429,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.012393948916121555,-0.08031269930122216,0.0,0.0,,,,2023,11,,
2023-11-07,0.9783509860292406,-0.009371211369635257,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.021649013970759357,-0.08893128339003968,0.0,0.0,,,,2023,11,,
2023-11-08,0.9811965713917137,0.0029085526596361877,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.01880342860828632,-0.08628139205123245,0.0,0.0,,,,2023,11,,
2023-11-09,0.971509086057622,-0.009873134106401449,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.028490913942378016,-0.09530265840302508,0.0,0.0,,,,2023,11,,
2023-11-10,0.9848107485843571,0.013691753085617764,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.4,0.4,-0.4,-0.015189251415642868,-0.0829157657846645,0.0,0.0,,,,2023,11,,
