,portfolio_value,return,weight_AAPL,weight_AGG,weight_AMZN,weight_GLD,weight_GOOGL,weight_META,weight_MSFT,weight_SPY,weight_TLT,weight_XLE,weight_XLF,weight_XLK,weight_XLP,weight_XLV,cumulative_return,drawdown,position_change,transaction_cost,rolling_volatility,rolling_return,rolling_sharpe,year,month,rolling_var95,rolling_cvar95
2023-08-09,1.0333094009119008,-0.001019546225074941,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999992,0.4,-0.4,0.4,0.39999965,0.03330940091190082,-0.11334058039151046,0.0,0.0,,,,2023,8,,
2023-08-10,1.0215641462836,-0.011366638702730802,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999992,0.4,-0.4,0.4,0.39999965,0.02156414628360004,-0.12341891766657315,0.0,0.0,,,,2023,8,,
2023-08-11,1.0255073886978836,0.003860004708102549,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999992,0.4,-0.4,0.4,0.3999996,0.025507388697883604,-0.12003531056173239,5.9604645e-08,1.7881394e-10,,,,2023,8,,
2023-08-14,1.01734608516868,-0.007958307876812398,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999992,0.4,-0.4,0.4,0.3999996,0.01734608516867997,-0.12703834048100568,0.0,0.0,,,,2023,8,,
2023-08-15,0.9904208170771801,-0.026466183419809886,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999992,0.4,-0.4,0.4,0.3999996,-0.009579182922819895,-0.15014230388029706,0.0,0.0,,,,2023,8,,
2023-08-16,0.974813251017568,-0.015758519803401816,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999999,0.4,-0.4,0.4,0.39999953,-0.025186748982432006,-0.1635348032146728,8.940697e-08,2.682209e-10,,,,2023,8,,
2023-08-17,0.946034935568916,-0.029521875516783758,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999999,0.4,-0.4,0.4,0.3999995,-0.05396506443108395,-0.1882288246282913,2.9802322e-08,8.940697e-11,,,,2023,8,,
2023-08-18,0.9605125994140666,0.015303519247356512,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999999,0.4,-0.4,0.4,0.39999947,-0.03948740058593336,-0.17580586882154112,2.9802322e-08,8.940697e-11,,,,2023,8,,
2023-08-21,0.9562216924006228,-0.004467309451288148,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999999,0.4,-0.4,0.4,0.3999995,-0.043778307599377175,-0.17948779905345089,2.9802322e-08,8.940697e-11,,,,2023,8,,
2023-08-22,0.9493093976467253,-0.007228757524360252,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999999,0.4,-0.4,0.4,0.3999995,-0.050690602353274716,-0.18541908279987268,0.0,0.0,,,,2023,8,,
2023-08-23,0.9792013311388523,0.03148808340697684,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999986,0.4,-0.4,0.4,0.39999947,-0.020798668861147673,-0.15976949093734336,5.9604645e-08,1.7881394e-10,,,,2023,8,,
2023-08-24,0.9582866052281924,-0.021358963928628683,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999983,0.4,-0.4,0.4,0.39999944,-0.04171339477180758,-0.17771594407214594,5.9604645e-08,1.7881394e-10,,,,2023,8,,
2023-08-25,0.9704219576464047,0.012663593910219095,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999983,0.4,-0.4,0.4,0.39999938,-0.02957804235359529,-0.1673028727090277,5.9604645e-08,1.7881394e-10,,,,2023,8,,
2023-08-28,0.9872795143065012,0.017371367709961616,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999983,0.4,-0.4,0.4,0.39999938,-0.012720485693498818,-0.1528377847198275,0.0,0.0,,,,2023,8,,
2023-08-29,1.0140846003964339,0.02715045303939223,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999983,0.4,-0.4,0.4,0.39999938,0.014084600396433888,-0.12983694677711563,0.0,0.0,,,,2023,8,,
2023-08-30,1.0156212007608585,0.0015152585532054452,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999998,0.4,-0.4,0.4,0.39999938,0.015621200760858489,-0.12851842476803632,2.9802322e-08,8.940697e-11,,,,2023,8,,
2023-08-31,0.9971984231199877,-0.01813941814829112,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999998,0.4,-0.4,0.4,0.39999938,-0.0028015768800122576,-0.14432659346970034,0.0,0.0,,,,2023,8,,
2023-09-01,1.0043832404286628,0.007205002677596939,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999974,0.4,-0.4,0.4,0.39999935,0.004383240428662782,-0.13816146428450096,8.940697e-08,2.682209e-10,,,,2023,9,,
2023-09-05,0.9943342996359216,-0.010005086094877935,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999974,0.4,-0.4,0.4,0.39999938,-0.00566570036407843,-0.14678423303421803,2.9802322e-08,8.940697e-11,,,,2023,9,,
2023-09-06,0.9850361334780702,-0.00935114695455641,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999997,0.4,-0.4,0.4,0.39999935,-0.014963866521929825,-0.15476277905505958,5.9604645e-08,1.7881394e-10,,,,2023,9,,
2023-09-07,0.96826961197723,-0.017021224837345916,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999997,0.4,-0.4,0.4,0.39999935,-0.03173038802276995,-0.16914975183365685,0.0,0.0,,,,2023,9,,
2023-09-08,0.9760622226432,0.008047976069451623,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999997,0.4,-0.4,0.4,0.39999932,-0.023937777356800027,-0.1624630889191162,2.9802322e-08,8.940697e-11,,,,2023,9,,
2023-09-11,0.9810584948425979,0.005118805014159733,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999997,0.4,-0.4,0.4,0.3999993,-0.018941505157402116,-0.15817590077913152,2.9802322e-08,8.940697e-11,,,,2023,9,,
2023-09-12,0.9826507217982212,0.0016229684203272754,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999968,0.4,-0.4,0.4,0.39999923,-0.017349278201778784,-0.1568096468506256,8.940697e-08,2.682209e-10,,,,2023,9,,
2023-09-13,0.9708069916766426,-0.01205283816400693,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999996,0.4,-0.4,0.4,0.3999991,-0.02919300832335736,-0.1669724837185869,2.0861626e-07,6.2584876e-10,,,,2023,9,,
2023-09-14,0.9928420346844756,0.0226976558644032,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999956,0.4,-0.4,0.4,0.399999,-0.007157965315524373,-0.14806471182845282,1.4901161e-07,4.4703485e-10,,,,2023,9,,
2023-09-15,0.9685519006659409,-0.024465255468614555,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999956,0.4,-0.4,0.4,0.399999,-0.03144809933405912,-0.16890752629629746,0.0,0.0,,,,2023,9,,
2023-09-18,0.9825243847879724,0.01442615941636638,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999962,0.4,-0.4,0.4,0.39999908,-0.017475615212027562,-0.15691805378090554,1.4901161e-07,4.4703485e-10,,,,2023,9,,
2023-09-19,0.9850622230367425,0.002582977367343142,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999996,0.4,-0.4,0.4,0.39999893,-0.014937776963257487,-0.15474039219500602,1.7881393e-07,5.364418e-10,,,,2023,9,,
2023-09-20,0.9776395426614775,-0.007535240111413932,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999962,0.4,-0.4,0.4,0.3999988,-0.022360457338522544,-0.16110962629629622,1.4901161e-07,4.4703485e-10,,,,2023,9,,
2023-09-21,0.9580624698349967,-0.020024837347704993,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.39999962,0.4,-0.4,0.4,0.39999872,-0.041937530165003345,-0.17790826958226835,8.940697e-08,2.682209e-10,0.28853610667574947,-0.04815863802628602,-0.1669067992256707,2023,9,-2.4465255468614555,-3.171231702896994
2023-09-22,0.9615572862304579,0.003647795948069188,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999996,0.4,-0.4,0.4,0.39999846,-0.038442713769542114,-0.1749094466991094,2.9802322e-07,8.940697e-10,0.28858919811959344,-0.04056157539063779,-0.14055125990484502,2023,9,-2.4465255468614555,-3.171231702896994
2023-09-25,0.9507066726606601,-0.011284417189884599,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999996,0.4,-0.4,0.4,0.39999846,-0.04929332733933989,-0.18422011272198938,0.0,0.0,0.28881715282394915,-0.07960906675225371,-0.2756382921646626,2023,9,-2.4465255468614555,-3.171231702896994
2023-09-26,0.9387722262517555,-0.012553237241413995,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999996,0.4,-0.4,0.4,0.3999984,-0.06122777374824451,-0.19446079118376425,5.9604645e-08,1.7881394e-10,0.2875134644814458,-0.15155613933204526,-0.527127102048557,2023,9,-2.4465255468614555,-3.171231702896994
2023-09-27,0.9244187985703521,-0.015289574275873519,0.4,0.4,-0.4,0.4,-0.4,0.4,0.4,0.4,0.4,0.3999996,0.4,-0.4,0.4,0.3999983,-0.07558120142964786,-0.20677714274908846,8.940697e-08,2.682209e-10,0.28817234170780726,-0.16991755359363966,-0.5896386606245779,2023,9,-2.4465255468614555,-3.171231702896994
2023-09-28,0.9345810366293882,0.01099311056282315,0.4,0.4,-0.4,0.39999998,-0.4,0.4,0.4,0.4,0.4,0.39999956,0.4,-0.4,0.4,0.3999981,-0.06541896337061182,-0.1980571561783707,2.682209e-07,8.046627e-10,0.28703863124815254,-0.18959758602005014,-0.6605298568893258,2023,9,-2.4465255468614555,-3.171231702896994
2023-09-29,0.9130854465998963,-0.023000242019693418,0.4,0.4,-0.4,0.39999998,-0.4,0.4,0.4,0.4,0.4,0.3999996,0.4,-0.4,0.4,0.399998,-0.08691455340010368,-0.21650203567222934,1.1920929e-07,3.5762787e-10,0.28879631768329905,-0.22935053032997385,-0.7941601616315799,2023,9,-2.4465255468614555,-3.171231702896994
2023-10-02,0.8876624227008421,-0.02784298445859945,0.4,0.4,-0.4,0.39999998,-0.4,0.4,0.4,0.4,0.4,0.3999996,0.4,-0.4,0.4,0.39999786,-0.11233757729915794,-0.23831695731635177,1.4901161e-07,4.4703485e-10,0.29090756956553676,-0.2607391133349065,-0.8962953893716616,2023,10,-2.455809198303871,-3.2194849741824925
2023-10-03,0.8646982354334517,-0.02587040600132473,0.4,0.4,-0.4,0.39999998,-0.4,0.4,0.4,0.4,0.4,0.3999996,0.4,-0.4,0.4,0.39999777,-0.1353017645665483,-0.2580220068749021,8.940697e-08,2.682209e-10,0.29198447981177117,-0.34872430663483944,-1.1943248040431662,2023,10,-2.587040600132473,-3.2382323173008647
2023-10-04,0.8664456943217881,0.0020208886947252758,0.4,0.4,-0.4,0.39999998,-0.4,0.4,0.4,0.4,0.4,0.39999947,0.4,-0.4,0.4,0.39999756,-0.13355430567821192,-0.2565225519368607,3.2782555e-07,9.834766e-10,0.29147748448282507,-0.36729301217238486,-1.2601076643160996,2023,10,-2.587040600132473,-3.2382323173008647
2023-10-05,0.8635272391936022,-0.0033683070356420597,0.4,0.4,-0.4,0.39999995,-0.4,0.4,0.4,0.4,0.4,0.3999994,0.4,-0.4,0.4,0.39999735,-0.1364727608063978,-0.259026812256013,2.9802322e-07,8.940697e-10,0.2900211667186752,-0.41307703812391705,-1.4242996219810666,2023,10,-2.587040600132473,-3.2382323173008647
2023-10-06,0.877955456778712,0.016708468395951748,0.4,0.4,-0.4,0.39999995,-0.4,0.4,0.4,0.4,0.4,0.3999993,0.4,-0.4,0.4,0.399997,-0.122044543221288,-0.2466462851663449,4.7683716e-07,1.4305115e-09,0.28966088145226454,-0.3320030809130347,-1.1461785217544056,2023,10,-2.587040600132473,-3.2382323173008647
2023-10-09,0.9161905768732655,0.043550182186737896,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.39999926,0.4,-0.4,0.4,0.39999694,-0.08380942312673445,-0.21383759363428348,1.1920929e-07,3.5762787e-10,0.2967717974988311,-0.24615952145875142,-0.829457258180744,2023,10,-2.587040600132473,-3.2382323173008647
2023-10-10,0.9233081849703912,0.007768698212784919,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.39999923,0.4,-0.4,0.4,0.399997,-0.07669181502960876,-0.2077301351529915,8.940697e-08,2.682209e-10,0.2964708856997381,-0.2544011368722145,-0.8580982118084562,2023,10,-2.587040600132473,-3.2382323173008647
2023-10-11,0.9261075915500103,0.003031930860343035,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.3999991,0.4,-0.4,0.4,0.3999966,-0.07389240844998968,-0.205328027700042,5.066395e-07,1.5199184e-09,0.296298342978749,-0.22934378281146484,-0.7740299203357803,2023,10,-2.587040600132473,-3.2382323173008647
2023-10-12,0.8990991499547164,-0.02916339509763688,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.39999908,0.4,-0.4,0.4,0.3999967,-0.1009008500452836,-0.22850336040124408,1.1920929e-07,3.5762787e-10,0.2987466842380999,-0.26717512705029745,-0.8943199745686882,2023,10,-2.6466183419809886,-3.2852750186767525
2023-10-13,0.9292134275556823,0.03349383391418237,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.39999887,0.4,-0.4,0.4,0.39999646,-0.07078657244431774,-0.2026629800891735,4.4703484e-07,1.3411046e-09,0.3014754539811225,-0.15409911249724126,-0.511149781722828,2023,10,-2.6466183419809886,-3.2852750186767525
2023-10-16,0.9330587370340387,0.004138241403238929,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.39999884,0.4,-0.4,0.4,0.39999637,-0.06694126296596126,-0.19936340702104335,1.1920929e-07,3.5762787e-10,0.30085707593769195,-0.17360128224866456,-0.5770224340165352,2023,10,-2.6466183419809886,-3.2852750186767525
2023-10-17,0.9361879550438739,0.0033537202810856037,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.39999884,0.4,-0.4,0.4,0.39999637,-0.06381204495612613,-0.1966782958413906,0.0,0.0,0.3007484064663102,-0.15098032856479637,-0.5020153900024378,2023,10,-2.6466183419809886,-3.2852750186767525
2023-10-18,0.931654857049945,-0.004842081090133732,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.3999987,0.4,-0.4,0.4,0.39999637,-0.068345142950055,-0.200568044674391,1.4901161e-07,4.4703485e-10,0.3005110037376361,-0.14052950298812544,-0.4676351322922471,2023,10,-2.6466183419809886,-3.2852750186767525
2023-10-19,0.9094834898790805,-0.023797833503567456,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.39999864,0.39999998,-0.4,0.4,0.3999964,-0.09051651012091955,-0.21959279324466122,1.1920929e-07,3.5762787e-10,0.29129498047815533,-0.3046249211431104,-1.0457609693207697,2023,10,-2.6466183419809886,-3.2852750186767525
2023-10-20,0.9005612547798549,-0.00981022217391958,0.4,0.4,-0.4,0.39999992,-0.39999995,0.4,0.4,0.4,0.4,0.3999984,0.39999998,-0.4,0.4,0.39999595,-0.09943874522014506,-0.22724876132905908,7.4505806e-07,2.2351743e-09,0.2817759188409179,-0.42958521310013886,-1.5245632588733375,2023,10,-2.6466183419809886,-3.2852750186767525
2023-10-23,0.8960662766934878,-0.0049913074346796815,0.4,0.4,-0.4,0.39999992,-0.39999995,0.4,0.4,0.4,0.4,0.3999984,0.39999998,-0.4,0.4,0.39999577,-0.10393372330651218,-0.23110580033179526,1.7881393e-07,5.364418e-10,0.2817615144649587,-0.4284546377180269,-1.5206286725553206,2023,10,-2.6466183419809886,-3.2852750186767525
2023-10-24,0.8926575651785568,-0.003804084143763653,0.4,0.4,-0.4,0.39999992,-0.39999995,0.4,0.4,0.4,0.4,0.39999852,0.39999998,-0.4,0.4,0.3999957,-0.10734243482144323,-0.23403073856498494,1.7881393e-07,5.364418e-10,0.2809233291176445,-0.401415158219956,-1.4289135739661272,2023,10,-2.6466183419809886,-3.2852750186767525
2023-10-25,0.9238148492481403,0.03490396013543129,0.4,0.4,-0.4,0.39999995,-0.39999995,0.4,0.4,0.4,0.4,0.3999986,0.39999998,-0.4,0.4,0.39999598,-0.07618515075185972,-0.2072953779988914,3.874302e-07,1.1622906e-09,0.2850232130749414,-0.29553183243080194,-1.0368693456314995,2023,10,-2.6466183419809886,-3.2852750186767525
2023-10-26,0.9040547283230809,-0.02138969831578419,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.39999878,0.4,-0.4,0.4,0.399996,-0.09594527167691913,-0.2242510907170229,2.682209e-07,8.046627e-10,0.2846968657335923,-0.2911965805004583,-1.0228302996947924,2023,10,-2.6466183419809886,-3.2852750186767525
2023-10-27,0.8677213862542447,-0.0401893170076445,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.399999,0.4,-0.4,0.4,0.3999961,-0.13227861374575534,-0.2554279095505309,2.9802322e-07,8.940697e-10,0.2863007641632944,-0.43982866006708876,-1.5362468952972415,2023,10,-2.7164486965942314,-3.4813197842172467
2023-10-30,0.8775838269130677,0.011365907093055405,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.3999991,0.4,-0.4,0.4,0.39999637,-0.12241617308693231,-0.24696517234640017,3.874302e-07,1.1622906e-09,0.28576940143613233,-0.37592048945837225,-1.3154679527240711,2023,10,-2.7164486965942314,-3.4813197842172467
2023-10-31,0.881961654295627,0.004988500526449391,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.39999914,0.4,-0.4,0.4,0.39999616,-0.118038345704373,-0.24320865771221545,2.3841858e-07,7.1525574e-10,0.285632941772985,-0.34412586341471973,-1.2047835283936672,2023,10,-2.7164486965942314,-3.4813197842172467
2023-11-01,0.9013778877231079,0.02201482721262704,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.3999991,0.4,-0.4,0.4,0.3999958,-0.0986221122768921,-0.22654802707573782,3.874302e-07,1.1622906e-09,0.2859260361257604,-0.25123214224965995,-0.8786612987533572,2023,11,-2.7164486965942314,-3.4813197842172467
2023-11-02,0.9464899562379341,0.0500478979230119,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.39999905,0.4,-0.4,0.4,0.3999956,-0.05351004376206592,-0.18783838168647218,2.682209e-07,8.046627e-10,0.2931945449862541,-0.09585437814780248,-0.326930973945291,2023,11,-2.7164486965942314,-3.4813197842172467
2023-11-03,0.9570262317284212,0.01113194643117632,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.39999917,0.4,-0.4,0.4,0.39999577,-0.04297376827157884,-0.17879744205794854,2.9802322e-07,8.940697e-10,0.2933495495921256,-0.05260117857049334,-0.17931228680470185,2023,11,-2.7164486965942314,-3.4813197842172467
2023-11-06,0.9490264067207105,-0.00835904465571724,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.39999914,0.4,-0.4,0.4,0.39999565,-0.05097359327928952,-0.18566191091117537,1.4901161e-07,4.4703485e-10,0.2934649489943704,-0.08146532811459918,-0.27759815403427257,2023,11,-2.7164486965942314,-3.4813197842172467
2023-11-07,0.9474403449058709,-0.0016712515095550495,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.3999991,0.4,-0.4,0.4,0.3999953,-0.052559655094129076,-0.18702287467185322,3.874302e-07,1.1622906e-09,0.28590552486353626,0.010511054348788523,0.03676408265914234,2023,11,-2.6466183419809886,-3.2046293399606887
2023-11-08,0.9485584247620698,0.0011801058105773699,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.39999917,0.4,-0.4,0.4,0.39999512,-0.05144157523793025,-0.186063475642387,2.3841858e-07,7.1525574e-10,0.285391387990056,-0.011779450008221578,-0.04127472132632122,2023,11,-2.6466183419809886,-3.2046293399606887
2023-11-09,0.9307217260394752,-0.018804006434362308,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.3999992,0.4,-0.4,0.4,0.3999951,-0.06927827396052477,-0.20136874328357005,5.9604645e-08,1.7881394e-10,0.28640190067486365,-0.0327053433157474,-0.11419387664216649,2023,11,-2.6466183419809886,-3.2046293399606887
2023-11-10,0.9517676905426796,0.022612520922619783,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.39999908,0.4,-0.4,0.4,0.3999948,-0.04823230945732038,-0.18330967728161165,4.172325e-07,1.2516975e-09,0.28804085926722117,-0.0024056205194499217,-0.008351664154765558,2023,11,-2.6466183419809886,-3.2046293399606887
2023-11-13,0.9585866063432197,0.0071644749746149206,0.4,0.4,-0.4,0.39999992,-0.39999995,0.4,0.4,0.4,0.4,0.39999875,0.39999998,-0.4,0.4,0.39999387,-0.04141339365678032,-0.1774585199024856,1.3411045e-06,4.0233137e-09,0.2880248089288421,0.027857188197809333,0.09671801641466095,2023,11,-2.6466183419809886,-3.2046293399606887
2023-11-14,0.9969367117857422,0.04000692810513917,0.4,0.4,-0.4,0.39999992,-0.39999995,0.4,0.4,0.4,0.4,0.39999884,0.4,-0.4,0.4,0.39999425,-0.003063288214257831,-0.14455116204472962,5.066395e-07,1.5199184e-09,0.2931529243267882,0.1364573749262343,0.4654818819890752,2023,11,-2.6466183419809886,-3.2046293399606887
2023-11-15,0.994339491643109,-0.0026052006229974056,0.4,0.4,-0.4,0.39999992,-0.39999995,0.4,0.4,0.4,0.4,0.39999875,0.39999998,-0.4,0.4,0.39999387,-0.005660508356891025,-0.14677977789031307,5.066395e-07,1.5199184e-09,0.29254614646496585,0.157711240347773,0.5390986764088512,2023,11,-2.6466183419809886,-3.2046293399606887
2023-11-16,1.0016671712159178,0.007369394089638437,0.4,0.4,-0.4,0.39999992,-0.39999995,0.4,0.4,0.4,0.4,0.39999864,0.39999998,-0.4,0.4,0.39999405,0.001667171215917751,-0.140492061828338,2.9802322e-07,8.940697e-10,0.29217543824075043,0.19690043125132595,0.673911648552338,2023,11,-2.6466183419809886,-3.2046293399606887
2023-11-17,1.0071712084015247,0.00549487628602785,0.4,0.4,-0.4,0.3999999,-0.39999995,0.4,0.4,0.4,0.4,0.39999852,0.39999998,-0.4,0.4,0.3999941,0.007171208401524742,-0.1357691720412258,2.0861626e-07,6.2584876e-10,0.29202434454232346,0.19003501680333382,0.6507505978693903,2023,11,-2.6466183419809886,-3.2046293399606887
2023-11-20,1.0237102138097471,0.016421245236419413,0.4,0.4,-0.4,0.3999999,-0.39999995,0.4,0.4,0.4,0.4,0.39999855,0.39999998,-0.4,0.4,0.3999942,0.023710213809747138,-0.12157742567444091,1.1920929e-07,3.5762787e-10,0.29283500229833614,0.2311165822771172,0.7892382415462033,2023,11,-2.6466183419809886,-3.2046293399606887
2023-11-21,1.0273732365506254,0.0035781832509478306,0.4,0.4,-0.4,0.39999992,-0.39999995,0.4,0.4,0.4,0.4,0.39999852,0.39999998,-0.4,0.4,0.39999422,0.0273732365506254,-0.11843426873173472,8.940697e-08,2.682209e-10,0.2927936635721,0.2276798128488204,0.7776118173840009,2023,11,-2.6466183419809886,-3.2046293399606887
2023-11-22,1.0331963004860136,0.005667914763809678,0.4,0.4,-0.4,0.39999992,-0.39999995,0.4,0.4,0.4,0.4,0.3999985,0.39999998,-0.4,0.4,0.3999947,0.03319630048601363,-0.11343762930821064,5.066395e-07,1.5199184e-09,0.28967318169704764,0.17571361525510737,0.6065926235410913,2023,11,-2.6466183419809886,-3.2046293399606887
2023-11-24,1.0343736262141112,0.0011394985904844557,0.4,0.4,-0.4,0.39999992,-0.39999995,0.4,0.4,0.4,0.4,0.39999834,0.39999998,-0.4,0.4,0.3999947,0.03437362621411122,-0.11242739273643076,1.4901161e-07,4.4703485e-10,0.2883028030396633,0.13633632938892173,0.4728928333387214,2023,11,-2.6466183419809886,-3.2046293399606887
2023-11-27,1.0337098646645024,-0.0006417038609523029,0.4,0.4,-0.4,0.3999999,-0.39999995,0.4,0.4,0.4,0.4,0.3999982,0.39999998,-0.4,0.4,0.39999434,0.03370986466450243,-0.11299695150538727,5.364418e-07,1.6093255e-09,0.287589281776702,0.16300898268701794,0.566811745138631,2023,11,-2.6466183419809886,-3.2046293399606887
2023-11-28,1.0518762553318577,0.01757397436973407,0.4,0.4,-0.4,0.39999992,-0.39999995,0.4,0.4,0.4,0.4,0.3999981,0.39999995,-0.4,0.4,0.3999947,0.05187625533185769,-0.09740878266526694,5.066395e-07,1.5199184e-09,0.2884992467930413,0.21016450635519945,0.7284750608238632,2023,11,-2.6466183419809886,-3.2046293399606887
2023-11-29,1.049685221755389,-0.002082976552957305,0.4,0.4,-0.4,0.39999992,-0.39999998,0.4,0.4,0.4,0.4,0.399998,0.39999995,-0.4,0.4,0.3999949,0.04968522175538892,-0.09928885900788036,3.2782555e-07,9.834766e-10,0.288407518709272,0.1921098881770791,0.6661056862762814,2023,11,-2.6466183419809886,-3.2046293399606887
2023-11-30,1.0630237232945043,0.012707144258742087,0.4,0.4,-0.4,0.39999992,-0.39999998,0.4,0.4,0.4,0.4,0.39999798,0.39999995,-0.4,0.4,0.39999518,0.06302372329450434,-0.0878433926038373,2.9802322e-07,8.940697e-10,0.28822538651027657,0.18807925190368743,0.6525422835957635,2023,11,-2.6466183419809886,-3.2046293399606887
2023-12-01,1.0868399297249183,0.02240420971660262,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.3999984,0.39999998,-0.4,0.4,0.39999598,0.08683992972491827,-0.06740724467734882,1.2814999e-06,3.8445e-09,0.2899138715811514,0.23407829946432387,0.807406345159313,2023,12,-2.6466183419809886,-3.2046293399606887
2023-12-04,1.0742081189512256,-0.01162251259657876,0.4,0.4,-0.4,0.39999995,-0.39999998,0.4,0.4,0.4,0.4,0.3999986,0.39999998,-0.4,0.4,0.39999592,0.07420811895122559,-0.07824631572356447,2.682209e-07,8.046627e-10,0.29047914408158687,0.2084272107862567,0.7175290034857571,2023,12,-2.6466183419809886,-3.2046293399606887
2023-12-05,1.0673020622844314,-0.006428974558055578,0.4,0.4,-0.4,0.39999995,-0.4,0.4,0.4,0.4,0.4,0.39999875,0.4,-0.4,0.4,0.39999637,0.06730206228443136,-0.08417224670857172,6.556511e-07,1.9669533e-09,0.29066783772682897,0.19339320988645586,0.665340931418108,2023,12,-2.6466183419809886,-3.2046293399606887
2023-12-06,1.0704838616231473,0.0029811610519197007,0.4,0.4,-0.4,0.39999995,-0.4,0.4,0.4,0.4,0.4,0.39999878,0.4,-0.4,0.4,0.39999655,0.07048386162314735,-0.08144201668019213,2.0861626e-07,6.2584876e-10,0.29067869762123166,0.19514166529184748,0.6713311532244667,2023,12,-2.6466183419809886,-3.2046293399606887
